SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Partner_encoded,Dependents_encoded,PhoneService_encoded,PaperlessBilling_encoded,Internet_DSL,Internet_Fiber optic,Internet_No,InternetService_risk,Contract_Month-to-month,Contract_One year,Contract_Two year,Contract_stability,Payment_Bank transfer (automatic),Payment_Credit card (automatic),Payment_Electronic check,Payment_Mailed check,PaymentMethod_risk,OnlineSecurity_binary,OnlineSecurity_available,OnlineBackup_binary,OnlineBackup_available,DeviceProtection_binary,DeviceProtection_available,TechSupport_binary,TechSupport_available,StreamingTV_binary,StreamingTV_available,StreamingMovies_binary,StreamingMovies_available,MultipleLines_binary,MultipleLines_available,Tenure_Long,Tenure_Loyal,Tenure_Medium,Tenure_New,tenure_years,is_new_customer,avg_monthly_charge,Charges_High,Charges_Low,Charges_Medium,high_monthly_charges,low_monthly_charges,total_services,services_available,service_adoption_rate,premium_services,has_premium,protection_services,has_protection,Contract_stability_normalized,PaymentMethod_risk_normalized,InternetService_risk_normalized,composite_risk_score,estimated_clv,revenue_per_tenure_month,spending_above_avg,senior_short_contract,family_size,has_family,full_service_customer
1,56,110.5,6139.5,0,0,1,0,False,True,False,2,False,True,False,2,False,False,True,False,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,False,True,False,False,4.666666666666667,0,109.63392857142857,True,False,False,1,0,6,7,0.8571428571428571,2,1,3,1,0.5,1.0,1.0,0.8333333333333334,6188.0,109.63392857142857,1,0,0,0,1
0,46,55.65,2688.85,0,0,1,0,True,False,False,1,False,True,False,2,False,True,False,False,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,True,False,False,False,3.8333333333333335,0,58.45326086956521,False,False,True,0,0,1,7,0.14285714285714285,1,1,0,0,0.5,0.0,0.5,0.3333333333333333,2559.9,58.45326086956521,0,0,0,0,1
0,8,54.65,482.25,1,1,1,0,True,False,False,1,True,False,False,1,False,False,False,True,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.6666666666666666,0,60.28125,False,False,True,0,0,2,7,0.2857142857142857,0,0,2,1,0.0,0.5,0.5,0.3333333333333333,437.2,60.28125,0,0,2,1,1
1,30,74.75,2111.3,0,0,1,1,True,False,False,1,True,False,False,1,False,False,True,False,3,1,1,1,1,0,1,0,1,1,1,1,1,0,1,True,False,False,False,2.5,0,70.37666666666668,True,False,False,0,0,4,7,0.5714285714285714,2,1,2,1,0.0,1.0,0.5,0.5,2242.5,70.37666666666668,1,1,0,0,1
0,45,25.9,1216.6,1,1,1,1,False,False,True,0,False,True,False,2,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False,False,False,3.75,0,27.035555555555554,False,True,False,0,1,1,1,1.0,0,0,0,0,0.5,0.0,0.0,0.16666666666666666,1165.5,27.035555555555554,0,0,2,1,0
0,1,79.35,79.35,0,1,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,1,1,0,1,0,1,False,False,False,True,0.08333333333333333,1,79.35,True,False,False,0,0,1,7,0.14285714285714285,1,1,0,0,0.0,1.0,1.0,0.6666666666666666,79.35,79.35,0,0,1,1,1
0,11,50.55,565.35,1,1,0,0,True,False,False,1,True,False,False,1,False,False,True,False,3,1,1,0,1,0,1,0,1,1,1,1,1,0,0,False,False,False,True,0.9166666666666666,0,51.39545454545455,False,False,True,0,0,3,6,0.5,2,1,1,1,0.0,1.0,0.5,0.5,556.05,51.39545454545455,0,0,2,1,0
0,7,75.15,496.9,1,0,1,1,False,True,False,2,True,False,False,1,True,False,False,False,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,False,False,False,True,0.5833333333333334,0,70.98571428571428,True,False,False,0,0,1,7,0.14285714285714285,0,0,1,1,0.0,0.0,1.0,0.3333333333333333,526.0500000000001,70.98571428571428,1,0,1,1,1
0,42,103.8,4327.5,0,0,1,1,False,True,False,2,True,False,False,1,True,False,False,False,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,True,False,False,False,3.5,0,103.03571428571429,True,False,False,1,0,5,7,0.7142857142857143,2,1,3,1,0.0,0.0,1.0,0.3333333333333333,4359.599999999999,103.03571428571429,1,0,0,0,1
0,49,20.15,973.35,1,0,1,1,False,False,True,0,False,False,True,3,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,4.083333333333333,0,19.864285714285714,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,987.3499999999999,19.864285714285714,1,0,1,1,0
0,9,99.3,918.75,0,0,1,1,False,True,False,2,True,False,False,1,False,True,False,False,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,False,False,False,True,0.75,0,102.08333333333333,True,False,False,1,0,4,7,0.5714285714285714,2,1,1,1,0.0,0.0,1.0,0.3333333333333333,893.6999999999999,102.08333333333333,0,0,0,0,1
0,35,62.15,2215.45,1,0,1,1,True,False,False,1,False,True,False,2,True,False,False,False,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,True,False,False,False,2.9166666666666665,0,63.29857142857142,False,False,True,0,0,2,7,0.2857142857142857,1,1,1,1,0.5,0.0,0.5,0.3333333333333333,2175.25,63.29857142857142,0,0,1,1,1
0,48,20.65,1057.0,1,1,1,0,False,False,True,0,False,False,True,3,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,4.0,0,22.020833333333332,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,991.1999999999999,22.020833333333332,0,0,2,1,0
0,46,19.95,927.1,1,1,1,1,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,3.8333333333333335,0,20.15434782608696,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.5,0.0,0.5,917.6999999999999,20.15434782608696,0,0,2,1,0
0,29,33.75,1009.25,1,0,0,0,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,0,1,1,1,0,1,0,0,True,False,False,False,2.4166666666666665,0,34.80172413793103,False,True,False,0,1,1,6,0.16666666666666666,1,1,0,0,0.0,0.5,0.5,0.3333333333333333,978.75,34.80172413793103,0,0,1,1,0
0,30,82.05,2570.2,1,1,1,0,False,True,False,2,True,False,False,1,True,False,False,False,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,True,False,False,False,2.5,0,85.67333333333333,True,False,False,0,0,2,7,0.2857142857142857,0,0,2,1,0.0,0.0,1.0,0.3333333333333333,2461.5,85.67333333333333,0,0,2,1,1
1,1,74.7,74.7,0,0,1,0,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,1,1,0,1,0,1,0,1,False,False,False,True,0.08333333333333333,1,74.7,True,False,False,0,0,1,7,0.14285714285714285,0,0,1,1,0.0,1.0,1.0,0.6666666666666666,74.7,74.7,0,1,0,0,1
0,66,84.0,5714.25,1,1,1,1,True,False,False,1,False,False,True,3,False,False,False,True,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,False,True,False,False,5.5,0,86.57954545454545,True,False,False,0,0,6,7,0.8571428571428571,2,1,3,1,1.0,0.5,0.5,0.6666666666666666,5544.0,86.57954545454545,0,0,2,1,1
0,65,111.05,7107.0,0,0,1,1,False,True,False,2,True,False,False,1,False,True,False,False,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,False,True,False,False,5.416666666666667,0,109.33846153846154,True,False,False,1,0,6,7,0.8571428571428571,2,1,3,1,0.0,0.0,1.0,0.3333333333333333,7218.25,109.33846153846154,1,0,0,0,1
0,72,100.9,7459.05,0,0,1,1,False,True,False,2,False,False,True,3,True,False,False,False,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,False,True,False,False,6.0,0,103.59791666666666,True,False,False,1,0,5,7,0.7142857142857143,2,1,2,1,1.0,0.0,1.0,0.6666666666666666,7264.8,103.59791666666666,0,0,0,0,1
0,12,78.95,927.35,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,1,1,0,1,0,1,0,1,0,1,0,1,1,1,False,False,False,True,1.0,0,77.27916666666667,True,False,False,0,0,2,7,0.2857142857142857,0,0,1,1,0.0,1.0,1.0,0.6666666666666666,947.4000000000001,77.27916666666667,1,0,0,0,1
0,71,66.85,4748.7,1,1,1,1,True,False,False,1,False,True,False,2,False,True,False,False,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,False,True,False,False,5.916666666666667,0,66.8830985915493,True,False,False,0,0,4,7,0.5714285714285714,0,0,3,1,0.5,0.0,0.5,0.3333333333333333,4746.349999999999,66.8830985915493,0,0,2,1,1
0,5,21.05,113.85,0,0,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.4166666666666667,1,22.77,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,105.25,22.77,0,0,0,0,0
0,52,21.0,1107.2,0,0,1,0,False,False,True,0,False,False,True,3,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,4.333333333333333,0,21.292307692307695,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1092.0,21.292307692307695,0,0,0,0,0
1,25,98.5,2514.5,1,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,1,1,0,1,1,1,1,1,0,1,True,False,False,False,2.0833333333333335,0,100.58,True,False,False,1,0,4,7,0.5714285714285714,2,1,2,1,0.0,1.0,1.0,0.6666666666666666,2462.5,100.58,0,1,1,1,1
0,1,20.2,20.2,0,0,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.08333333333333333,1,20.2,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,20.2,20.2,0,0,0,0,0
0,1,19.45,19.45,1,1,1,0,False,False,True,0,True,False,False,1,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.08333333333333333,1,19.45,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,1.0,0.0,0.3333333333333333,19.45,19.45,0,0,2,1,0
0,38,95.0,3605.6,0,0,1,0,False,True,False,2,False,True,False,2,True,False,False,False,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,True,False,False,False,3.1666666666666665,0,94.88421052631578,True,False,False,1,0,4,7,0.5714285714285714,1,1,2,1,0.5,0.0,1.0,0.5,3610.0,94.88421052631578,1,0,0,0,1
1,66,45.55,3027.25,1,0,0,0,True,False,False,1,False,True,False,2,True,False,False,False,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,False,True,False,False,5.5,0,45.86742424242424,False,False,True,0,0,3,6,0.5,1,1,2,1,0.5,0.0,0.5,0.3333333333333333,3006.2999999999997,45.86742424242424,0,0,1,1,0
0,68,110.0,7611.85,1,0,1,1,False,True,False,2,False,False,True,3,True,False,False,False,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,False,True,False,False,5.666666666666667,0,111.93897058823529,True,False,False,1,0,6,7,0.8571428571428571,2,1,3,1,1.0,0.0,1.0,0.6666666666666666,7480.0,111.93897058823529,0,0,1,1,1
0,5,24.3,100.2,0,0,0,0,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,False,False,False,True,0.4166666666666667,1,20.04,False,True,False,0,1,0,6,0.0,0,0,0,0,0.0,0.5,0.5,0.3333333333333333,121.5,20.04,1,0,0,0,0
0,72,104.15,7303.05,1,1,1,1,False,True,False,2,False,True,False,2,False,False,True,False,3,1,1,1,1,0,1,0,1,1,1,1,1,1,1,False,True,False,False,6.0,0,101.43125,True,False,False,1,0,5,7,0.7142857142857143,2,1,2,1,0.5,1.0,1.0,0.8333333333333334,7498.8,101.43125,1,0,2,1,1
0,32,30.15,927.65,0,0,0,0,True,False,False,1,False,True,False,2,False,False,False,True,2,1,1,0,1,0,1,0,1,0,1,0,1,0,0,True,False,False,False,2.6666666666666665,0,28.9890625,False,True,False,0,1,1,6,0.16666666666666666,0,0,1,1,0.5,0.5,0.5,0.5,964.8,28.9890625,1,0,0,0,0
0,43,94.35,3921.3,0,0,1,0,False,True,False,2,False,True,False,2,False,False,False,True,2,0,1,0,1,0,1,0,1,1,1,1,1,1,1,True,False,False,False,3.5833333333333335,0,91.19302325581396,True,False,False,1,0,3,7,0.42857142857142855,2,1,0,0,0.5,0.5,1.0,0.6666666666666666,4057.0499999999997,91.19302325581396,1,0,0,0,1
0,72,19.4,1363.25,1,1,1,0,False,False,True,0,False,False,True,3,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,6.0,0,18.93402777777778,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1396.8,18.93402777777778,1,0,2,1,0
0,55,96.75,5238.9,1,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,1,1,1,1,0,1,0,1,1,1,0,1,1,1,False,True,False,False,4.583333333333333,0,95.25272727272727,True,False,False,1,0,4,7,0.5714285714285714,1,1,2,1,0.0,1.0,1.0,0.6666666666666666,5321.25,95.25272727272727,1,0,1,1,1
0,52,57.95,3042.25,0,0,1,0,True,False,False,1,False,True,False,2,False,True,False,False,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,False,True,False,False,4.333333333333333,0,58.50480769230769,False,False,True,0,0,3,7,0.42857142857142855,0,0,3,1,0.5,0.0,0.5,0.3333333333333333,3013.4,58.50480769230769,0,0,0,0,1
0,43,91.65,3954.1,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,1,1,0,1,1,1,0,1,0,1,True,False,False,False,3.5833333333333335,0,91.95581395348837,True,False,False,1,0,3,7,0.42857142857142855,1,1,2,1,0.0,1.0,1.0,0.6666666666666666,3940.9500000000003,91.95581395348837,0,0,0,0,1
1,37,76.5,2868.15,1,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,0,1,1,1,True,False,False,False,3.0833333333333335,0,77.51756756756757,True,False,False,0,0,1,7,0.14285714285714285,0,0,0,0,0.0,1.0,1.0,0.6666666666666666,2830.5,77.51756756756757,0,1,1,1,1
0,64,54.6,3423.5,1,1,0,1,True,False,False,1,False,False,True,3,False,False,True,False,3,0,1,1,1,0,1,1,1,1,1,1,1,0,0,False,True,False,False,5.333333333333333,0,53.4921875,False,False,True,0,0,4,6,0.6666666666666666,2,1,2,1,1.0,1.0,0.5,0.8333333333333334,3494.4,53.4921875,1,0,2,1,0
0,3,89.85,248.4,1,1,1,0,False,True,False,2,True,False,False,1,False,False,True,False,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,False,False,False,True,0.25,1,82.8,True,False,False,0,0,3,7,0.42857142857142855,1,1,2,1,0.0,1.0,1.0,0.6666666666666666,269.54999999999995,82.8,1,0,2,1,1
0,36,31.05,1126.35,0,0,0,0,True,False,False,1,False,False,True,3,True,False,False,False,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,True,False,False,False,3.0,0,31.287499999999998,False,True,False,0,1,1,6,0.16666666666666666,0,0,1,1,1.0,0.0,0.5,0.5,1117.8,31.287499999999998,0,0,0,0,0
0,10,100.25,1064.65,1,1,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,1,1,0,1,0,1,0,1,1,1,1,1,1,1,False,False,False,True,0.8333333333333334,0,106.465,True,False,False,1,0,4,7,0.5714285714285714,2,1,1,1,0.0,1.0,1.0,0.6666666666666666,1002.5,106.465,0,0,2,1,1
0,41,20.65,835.15,0,0,1,0,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,3.4166666666666665,0,20.36951219512195,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.5,0.0,0.5,846.65,20.36951219512195,1,0,0,0,0
0,27,85.2,2151.6,1,1,1,1,False,True,False,2,True,False,False,1,False,True,False,False,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,True,False,False,False,2.25,0,79.68888888888888,True,False,False,0,0,3,7,0.42857142857142855,0,0,2,1,0.0,0.0,1.0,0.3333333333333333,2300.4,79.68888888888888,1,0,2,1,1
0,56,99.8,5515.45,1,1,1,1,False,True,False,2,False,True,False,2,False,True,False,False,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,False,True,False,False,4.666666666666667,0,98.49017857142857,True,False,False,1,0,4,7,0.5714285714285714,2,1,1,1,0.5,0.0,1.0,0.5,5588.8,98.49017857142857,1,0,2,1,1
0,6,20.7,112.75,0,0,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.5,1,18.791666666666668,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,124.19999999999999,18.791666666666668,1,0,0,0,0
0,3,74.4,229.55,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,0,1,1,1,False,False,False,True,0.25,1,76.51666666666667,True,False,False,0,0,1,7,0.14285714285714285,0,0,0,0,0.0,1.0,1.0,0.6666666666666666,223.20000000000002,76.51666666666667,0,0,0,0,1
0,7,50.7,350.35,1,1,1,0,True,False,False,1,True,False,False,1,False,False,False,True,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.5833333333333334,0,50.050000000000004,False,False,True,0,0,1,7,0.14285714285714285,0,0,1,1,0.0,0.5,0.5,0.3333333333333333,354.90000000000003,50.050000000000004,1,0,2,1,1
0,4,20.85,62.9,1,1,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.3333333333333333,1,15.725,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,83.4,15.725,1,0,2,1,0
0,33,88.95,3027.65,0,0,1,1,False,True,False,2,False,False,True,3,False,False,True,False,3,1,1,0,1,0,1,1,1,1,1,0,1,0,1,True,False,False,False,2.75,0,91.7469696969697,True,False,False,0,0,3,7,0.42857142857142855,1,1,2,1,1.0,1.0,1.0,1.0,2935.35,91.7469696969697,0,0,0,0,1
1,27,78.05,2135.5,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,1,1,0,1,0,1,0,1,1,1,True,False,False,False,2.25,0,79.0925925925926,True,False,False,0,0,2,7,0.2857142857142857,0,0,1,1,0.0,1.0,1.0,0.6666666666666666,2107.35,79.0925925925926,0,1,0,0,1
0,72,23.55,1723.95,1,0,1,1,False,False,True,0,False,False,True,3,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,True,False,False,6.0,0,23.94375,False,True,False,0,1,1,1,1.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1695.6000000000001,23.94375,0,0,1,1,0
0,1,19.75,19.75,0,0,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.08333333333333333,1,19.75,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,19.75,19.75,0,0,0,0,0
1,71,56.45,3985.35,0,0,0,1,True,False,False,1,False,True,False,2,False,False,True,False,3,1,1,1,1,0,1,0,1,1,1,1,1,0,0,False,True,False,False,5.916666666666667,0,56.131690140845066,False,False,True,0,0,4,6,0.6666666666666666,2,1,2,1,0.5,1.0,0.5,0.6666666666666666,4007.9500000000003,56.131690140845066,1,0,0,0,0
0,13,85.95,1215.65,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,1,1,1,1,False,False,True,False,1.0833333333333333,0,93.51153846153846,True,False,False,0,0,2,7,0.2857142857142857,1,1,0,0,0.0,1.0,1.0,0.6666666666666666,1117.3500000000001,93.51153846153846,0,0,0,0,1
0,25,58.6,1502.65,1,1,0,1,True,False,False,1,True,False,False,1,False,True,False,False,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,True,False,False,False,2.0833333333333335,0,60.106,False,False,True,0,0,5,6,0.8333333333333334,2,1,3,1,0.0,0.0,0.5,0.16666666666666666,1465.0,60.106,0,0,2,1,0
0,67,50.55,3260.1,0,0,1,0,True,False,False,1,False,False,True,3,True,False,False,False,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,False,True,False,False,5.583333333333333,0,48.65820895522388,False,False,True,0,0,1,7,0.14285714285714285,0,0,1,1,1.0,0.0,0.5,0.5,3386.85,48.65820895522388,1,0,0,0,1
0,1,35.45,35.45,0,0,0,1,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,1,1,0,0,False,False,False,True,0.08333333333333333,1,35.45,False,False,True,0,1,1,6,0.16666666666666666,1,1,0,0,0.0,1.0,0.5,0.5,35.45,35.45,0,0,0,0,0
0,2,44.35,81.25,0,0,1,0,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.16666666666666666,1,40.625,False,False,True,0,0,0,7,0.0,0,0,0,0,0.0,1.0,0.5,0.5,88.7,40.625,1,0,0,0,1
0,43,25.7,1188.2,0,0,1,1,False,False,True,0,False,False,True,3,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,False,False,False,3.5833333333333335,0,27.632558139534886,False,True,False,0,1,1,1,1.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1105.1,27.632558139534886,0,0,0,0,0
0,23,75.0,1778.5,0,0,1,1,False,True,False,2,True,False,False,1,True,False,False,False,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,True,False,1.9166666666666667,0,77.32608695652173,True,False,False,0,0,1,7,0.14285714285714285,0,0,1,1,0.0,0.0,1.0,0.3333333333333333,1725.0,77.32608695652173,0,0,0,0,1
0,64,20.2,1277.75,1,1,1,0,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,5.333333333333333,0,19.96484375,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.5,0.0,0.5,1292.8,19.96484375,1,0,2,1,0
0,57,19.6,1170.55,0,1,1,1,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,4.75,0,20.5359649122807,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.5,0.0,0.5,1117.2,20.5359649122807,0,0,1,1,0
1,1,70.45,70.45,1,0,1,1,False,True,False,2,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.08333333333333333,1,70.45,True,False,False,0,0,0,7,0.0,0,0,0,0,0.0,0.5,1.0,0.5,70.45,70.45,0,1,1,1,1
1,72,88.05,6425.65,1,1,1,1,True,False,False,1,False,False,True,3,False,True,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,False,True,False,False,6.0,0,89.24513888888889,True,False,False,0,0,7,7,1.0,2,1,4,1,1.0,0.0,0.5,0.5,6339.599999999999,89.24513888888889,0,0,2,1,1
0,8,71.15,563.65,0,0,1,0,True,False,False,1,True,False,False,1,False,False,True,False,3,1,1,0,1,0,1,1,1,0,1,1,1,1,1,False,False,False,True,0.6666666666666666,0,70.45625,True,False,False,0,0,4,7,0.5714285714285714,1,1,2,1,0.0,1.0,0.5,0.5,569.2,70.45625,1,0,0,0,1
0,61,101.05,5971.25,1,0,1,1,False,True,False,2,False,False,True,3,True,False,False,False,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,False,True,False,False,5.083333333333333,0,97.88934426229508,True,False,False,1,0,4,7,0.5714285714285714,2,1,1,1,1.0,0.0,1.0,0.6666666666666666,6164.05,97.88934426229508,1,0,1,1,1
0,64,84.3,5289.05,0,0,1,1,False,True,False,2,False,True,False,2,False,True,False,False,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,False,True,False,False,5.333333333333333,0,82.64140625,True,False,False,0,0,3,7,0.42857142857142855,0,0,2,1,0.5,0.0,1.0,0.5,5395.2,82.64140625,1,0,0,0,1
1,71,23.95,1756.2,1,0,1,0,False,False,True,0,False,False,True,3,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,True,False,False,5.916666666666667,0,24.735211267605635,False,True,False,0,1,1,1,1.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1700.45,24.735211267605635,0,0,1,1,0
0,65,99.05,6416.7,1,1,1,1,False,True,False,2,False,False,True,3,False,True,False,False,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,False,True,False,False,5.416666666666667,0,98.71846153846154,True,False,False,1,0,5,7,0.7142857142857143,1,1,3,1,1.0,0.0,1.0,0.6666666666666666,6438.25,98.71846153846154,1,0,2,1,1
0,3,19.6,61.35,0,0,1,0,False,False,True,0,False,True,False,2,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.25,1,20.45,False,True,False,0,1,0,1,0.0,0,0,0,0,0.5,0.5,0.0,0.3333333333333333,58.800000000000004,20.45,0,0,0,0,0
0,1,45.65,45.65,0,0,1,1,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.08333333333333333,1,45.65,False,False,True,0,0,0,7,0.0,0,0,0,0,0.0,1.0,0.5,0.5,45.65,45.65,0,0,0,0,1
0,30,64.5,1929.95,0,1,1,0,True,False,False,1,False,True,False,2,False,True,False,False,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,True,False,False,False,2.5,0,64.33166666666666,False,False,True,0,0,3,7,0.42857142857142855,1,1,2,1,0.5,0.0,0.5,0.3333333333333333,1935.0,64.33166666666666,1,0,1,1,1
0,15,69.5,1071.4,1,1,1,1,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,1,1,1,1,1,1,0,1,1,1,0,1,False,False,True,False,1.25,0,71.42666666666668,True,False,False,0,0,4,7,0.5714285714285714,1,1,3,1,0.0,0.5,0.5,0.3333333333333333,1042.5,71.42666666666668,0,0,2,1,1
0,8,68.55,564.35,1,1,1,1,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,1,1,1,1,1,1,0,1,False,False,False,True,0.6666666666666666,0,70.54375,True,False,False,0,0,3,7,0.42857142857142855,2,1,1,1,0.0,1.0,0.5,0.5,548.4,70.54375,0,0,2,1,1
0,7,95.0,655.5,0,0,1,0,False,True,False,2,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,0,1,1,1,1,1,1,1,False,False,False,True,0.5833333333333334,0,93.64285714285714,True,False,False,1,0,3,7,0.42857142857142855,2,1,0,0,0.0,0.5,1.0,0.5,665.0,93.64285714285714,1,0,0,0,1
0,70,108.15,7930.55,1,1,1,1,False,True,False,2,False,True,False,2,False,True,False,False,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,False,True,False,False,5.833333333333333,0,113.29357142857143,True,False,False,1,0,6,7,0.8571428571428571,2,1,3,1,0.5,0.0,1.0,0.5,7570.5,113.29357142857143,0,0,2,1,1
0,62,86.1,5215.25,1,1,1,0,True,False,False,1,False,False,True,3,False,False,True,False,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,False,True,False,False,5.166666666666667,0,84.11693548387096,True,False,False,0,0,6,7,0.8571428571428571,2,1,4,1,1.0,1.0,0.5,0.8333333333333334,5338.2,84.11693548387096,1,0,2,1,1
